n_filmes,n_categorias,t_restante,t_execucao,v_filmes
20000,40,24,1.017664,24
20000,41,24,1.040207,23
20000,42,24,1.124138,23
20000,43,24,1.184806,22
20000,44,24,1.139600,24
20000,45,24,1.270324,23
20000,46,24,0.987101,24
20000,47,24,1.180467,24
20000,48,24,1.058402,22
20000,49,24,0.923303,24
20000,50,24,1.403552,24
21000,1,24,1.278625,1
21000,2,24,1.329397,4
21000,3,24,1.279648,5
21000,4,24,1.499651,10
21000,5,24,1.199384,12
21000,6,24,1.345435,20
21000,7,24,1.329998,20
21000,8,24,1.391875,22
21000,9,24,1.386802,23
21000,10,24,1.375708,19
21000,11,24,1.317551,18
21000,12,24,1.294598,23
21000,13,24,1.282109,20
21000,14,24,1.378708,19
21000,15,24,1.331222,23
21000,16,24,1.354236,22
21000,17,24,1.443527,24
21000,18,24,1.173358,22
21000,19,24,1.509158,23
21000,20,24,1.896935,22
21000,21,24,1.197030,24
21000,22,24,2.269089,24
21000,23,24,1.029182,23
21000,24,24,1.157008,23
21000,25,24,1.325587,23
21000,26,24,1.220672,24
21000,27,24,1.246602,23
21000,28,24,1.181957,24
21000,29,24,1.154375,21
21000,30,24,1.363702,22
21000,31,24,1.225510,23
21000,32,24,1.210924,23
21000,33,24,1.434356,24
21000,34,24,1.179474,21
21000,35,24,1.289377,24
21000,36,24,1.311205,22
21000,37,24,1.426195,24
21000,38,24,1.029990,23
21000,39,24,1.362263,24
21000,40,24,1.259302,23
21000,41,24,1.198868,23
21000,42,24,1.373097,22
21000,43,24,1.177113,24
21000,44,24,1.295846,24
21000,45,24,1.216210,23
21000,46,24,1.226969,24
21000,47,24,1.346709,24
21000,48,24,1.225955,24
21000,49,24,1.288860,23
21000,50,24,1.288926,23
22000,1,24,1.526895,1
22000,2,24,1.685408,4
22000,3,24,1.346522,5
22000,4,24,1.371550,7
22000,5,24,1.349435,12
22000,6,24,1.512850,17
22000,7,24,1.450345,24
22000,8,24,1.402795,19
22000,9,24,1.533806,22
22000,10,24,1.339306,22
22000,11,24,1.399678,20
22000,12,24,1.308990,22
22000,13,24,1.311762,24
22000,14,24,1.580811,23
22000,15,24,1.323210,24
22000,16,24,1.338646,24
22000,17,24,1.487596,24
22000,18,24,1.491343,22
22000,19,24,1.335816,22
22000,20,24,1.485256,23
22000,21,24,1.339267,23
22000,22,24,1.350268,22
22000,23,24,1.528046,24
22000,24,24,1.621635,22
22000,25,24,1.429242,22
22000,26,24,1.627220,24
22000,27,24,1.418632,24
22000,28,24,1.149436,24
22000,29,24,1.456538,21
22000,30,24,1.644614,22
22000,31,24,1.589074,21
22000,32,24,1.399069,24
22000,33,24,1.433993,23
22000,34,24,1.446705,23
22000,35,24,1.293890,21
22000,36,24,1.530466,23
22000,37,24,1.270169,24
22000,38,24,1.185783,24
22000,39,24,1.524603,23
22000,40,24,1.425558,23
22000,41,24,1.229377,22
22000,42,24,1.275293,23
22000,43,24,1.401751,23
22000,44,24,1.393895,23
22000,45,24,1.234813,24
22000,46,24,1.400762,23
22000,47,24,1.458763,24
22000,48,24,1.439574,23
22000,49,24,1.400314,24
22000,50,24,1.356820,24
23000,1,24,1.442340,1
23000,2,24,1.287003,3
23000,3,24,1.570433,4
23000,4,24,1.404741,14
23000,5,24,1.510061,12
23000,6,24,1.415104,13
23000,7,24,1.499069,22
23000,8,24,1.529391,15
23000,9,24,1.589289,21
23000,10,24,1.850398,21
23000,11,24,1.694097,18
23000,12,24,1.412053,22
23000,13,24,1.429061,21
23000,14,24,1.451812,23
23000,15,24,1.421124,24
23000,16,24,1.161117,22
23000,17,24,1.368619,23
23000,18,24,1.621098,24
23000,19,24,1.409316,22
23000,20,24,1.612689,22
23000,21,24,1.579033,22
23000,22,24,1.628117,21
23000,23,24,1.592309,22
23000,24,24,1.307910,24
23000,25,24,1.661394,23
23000,26,24,1.452757,24
23000,27,24,1.650505,24
23000,28,24,1.822765,22
23000,29,24,1.741145,24
23000,30,24,1.716258,24
23000,31,24,1.527097,20
23000,32,24,1.497459,24
23000,33,24,1.577354,24
23000,34,24,1.720993,24
23000,35,24,1.644780,23
23000,36,24,1.756173,24
23000,37,24,1.322332,24
23000,38,24,1.642641,23
23000,39,24,1.352563,24
23000,40,24,1.694372,23
23000,41,24,1.686179,24
23000,42,24,1.800285,24
23000,43,24,1.448826,23
23000,44,24,1.925552,23
23000,45,24,1.657488,22
23000,46,24,1.650391,24
23000,47,24,1.516241,23
23000,48,24,1.482602,24
23000,49,24,1.928737,24
23000,50,24,1.577181,23
24000,1,24,1.607580,1
24000,2,24,1.615296,3
24000,3,24,1.582712,5
24000,4,24,1.823406,12
24000,5,24,1.746046,13
24000,6,24,1.924218,19
24000,7,24,1.494505,19
24000,8,24,1.484669,17
24000,9,24,1.840029,23
24000,10,24,1.695167,21
24000,11,24,1.780520,22
24000,12,24,1.760749,18
24000,13,24,1.499619,20
24000,14,24,1.652093,21
24000,15,24,1.332041,23
24000,16,24,1.706787,23
24000,17,24,1.666469,24
24000,18,24,1.624115,21
24000,19,24,1.519424,23
24000,20,24,1.580733,23
24000,21,24,1.680783,20
24000,22,24,1.831438,23
24000,23,24,1.682356,24
24000,24,24,1.566256,21
24000,25,24,1.700743,24
24000,26,24,1.633479,24
24000,27,24,1.495429,21
24000,28,24,1.424940,23
24000,29,24,1.263916,23
24000,30,24,1.939283,23
24000,31,24,1.618205,23
24000,32,24,1.628834,24
24000,33,24,1.610575,23
24000,34,24,1.851324,24
24000,35,24,1.707140,23
24000,36,24,1.315345,24
24000,37,24,1.714208,24
24000,38,24,1.774635,24
24000,39,24,1.332501,23
24000,40,24,1.811266,23
24000,41,24,1.586146,23
24000,42,24,1.653768,24
24000,43,24,1.881142,24
24000,44,24,1.684888,24
24000,45,24,1.503830,24
24000,46,24,1.599733,24
24000,47,24,1.824660,24
24000,48,24,1.592993,24
24000,49,24,2.009320,23
24000,50,24,1.686557,24
25000,1,24,1.981459,1
25000,2,24,1.632144,3
25000,3,24,1.987457,7
25000,4,24,1.701011,14
25000,5,24,1.852333,10
25000,6,24,1.896411,19
25000,7,24,1.853791,17
25000,8,24,1.758309,21
25000,9,24,1.856468,23
25000,10,24,1.423003,20
25000,11,24,1.803707,18
25000,12,24,1.931159,21
25000,13,24,1.861710,18
25000,14,24,1.699856,24
25000,15,24,1.629759,23
25000,16,24,1.762829,19
25000,17,24,1.753147,23
25000,18,24,1.786565,22
25000,19,24,1.667409,23
25000,20,24,1.990531,22
25000,21,24,2.029216,23
25000,22,24,1.769187,24
25000,23,24,1.794545,23
25000,24,24,1.467161,24
25000,25,24,1.569959,23
25000,26,24,1.650541,24
25000,27,24,1.686893,22
25000,28,24,2.035870,24
25000,29,24,1.529544,24
25000,30,24,1.951499,24
25000,31,24,1.833293,24
25000,32,24,2.030648,23
25000,33,24,1.879343,23
25000,34,24,1.966924,24
25000,35,24,1.580664,22
25000,36,24,1.838159,23
25000,37,24,1.543217,24
25000,38,24,1.904219,24
25000,39,24,1.886556,22
25000,40,24,1.531294,23
25000,41,24,1.846272,22
25000,42,24,1.759861,24
25000,43,24,1.941097,24
25000,44,24,1.893586,23
25000,45,24,1.668846,24
25000,46,24,1.718025,23
25000,47,24,1.671598,24
25000,48,24,1.690847,24
25000,49,24,1.682109,22
25000,50,24,1.726471,23
26000,1,24,1.636292,1
26000,2,24,1.942704,3
26000,3,24,2.073215,7
26000,4,24,2.083136,11
26000,5,24,1.845363,13
26000,6,24,1.714598,16
26000,7,24,1.757803,21
26000,8,24,2.009115,21
26000,9,24,2.086411,24
26000,10,24,1.926644,21
26000,11,24,1.898442,22
26000,12,24,1.980387,20
26000,13,24,1.984310,22
26000,14,24,1.927450,23
26000,15,24,1.824461,23
26000,16,24,1.778718,24
26000,17,24,1.855435,24
26000,18,24,2.024544,24
26000,19,24,1.970338,24
26000,20,24,1.773814,23
26000,21,24,2.089325,24
26000,22,24,2.038949,24
26000,23,24,1.812148,22
26000,24,24,1.977351,24
26000,25,24,2.160790,24
26000,26,24,1.921390,21
26000,27,24,1.791694,21
26000,28,24,2.044455,24
26000,29,24,2.247359,23
26000,30,24,1.907404,24
26000,31,24,1.532611,24
26000,32,24,2.002108,23
26000,33,24,1.802745,24
26000,34,24,1.742467,24
26000,35,24,1.969195,24
26000,36,24,2.009734,22
26000,37,24,1.807031,20
26000,38,24,1.984478,24
26000,39,24,1.730032,23
26000,40,24,1.950022,24
26000,41,24,1.870333,24
26000,42,24,1.767568,24
26000,43,24,1.853805,22
26000,44,24,1.984619,23
26000,45,24,2.250579,24
26000,46,24,1.971549,24
26000,47,24,1.998440,22
26000,48,24,2.037655,24
26000,49,24,1.999745,22
26000,50,24,1.799402,21
27000,1,24,2.033204,1
27000,2,24,2.103079,4
27000,3,24,2.114178,6
27000,4,24,2.207643,6
27000,5,24,2.232859,18
27000,6,24,2.001442,17
27000,7,24,2.033949,17
27000,8,24,2.226366,22
27000,9,24,1.976622,16
27000,10,24,2.145303,20
27000,11,24,2.283924,19
27000,12,24,2.291095,20
27000,13,24,2.374303,23
27000,14,24,2.144215,24
27000,15,24,2.029826,24
27000,16,24,1.980403,23
27000,17,24,2.133606,24
27000,18,24,2.392594,23
27000,19,24,1.870247,23
27000,20,24,2.131800,24
27000,21,24,2.185298,24
27000,22,24,2.188171,24
27000,23,24,1.981186,23
27000,24,24,1.873130,21
27000,25,24,1.888318,24
27000,26,24,1.926826,23
27000,27,24,1.798509,22
27000,28,24,1.841294,22
27000,29,24,2.227807,24
27000,30,24,2.060226,24
27000,31,24,2.166675,24
27000,32,24,2.079011,23
27000,33,24,1.814192,23
27000,34,24,1.885349,23
27000,35,24,1.899155,24
27000,36,24,2.166334,24
27000,37,24,2.198690,22
27000,38,24,2.297537,23
27000,39,24,1.961414,23
27000,40,24,1.934497,24
27000,41,24,2.020873,24
27000,42,24,1.835429,23
27000,43,24,2.000749,21
27000,44,24,2.096027,24
27000,45,24,2.306387,24
27000,46,24,1.930509,24
27000,47,24,1.891077,24
27000,48,24,1.857528,23
27000,49,24,2.032996,23
27000,50,24,2.105177,24
28000,1,24,1.974650,1
28000,2,24,2.161536,3
28000,3,24,2.073742,5
28000,4,24,2.046482,9
28000,5,24,2.294094,13
28000,6,24,2.122928,12
28000,7,24,2.144365,21
28000,8,24,2.134988,21
28000,9,24,2.227720,22
28000,10,24,1.930368,22
28000,11,24,2.204618,22
28000,12,24,2.274572,24
28000,13,24,1.950744,22
28000,14,24,2.198066,21
28000,15,24,2.009083,22
28000,16,24,1.927588,24
28000,17,24,2.251888,23
28000,18,24,2.245541,22
28000,19,24,2.189105,21
28000,20,24,2.300050,23
28000,21,24,2.664145,24
28000,22,24,2.144480,23
28000,23,24,2.323308,23
28000,24,24,2.149451,23
28000,25,24,2.115682,24
28000,26,24,2.406623,24
28000,27,24,2.014080,24
28000,28,24,2.292778,24
28000,29,24,2.255934,24
28000,30,24,2.290796,23
28000,31,24,2.165517,23
28000,32,24,2.014673,24
28000,33,24,2.047399,23
28000,34,24,2.331002,23
28000,35,24,2.285188,24
28000,36,24,2.381515,24
28000,37,24,2.125871,23
28000,38,24,2.289862,23
28000,39,24,2.086984,21
28000,40,24,2.338101,24
28000,41,24,2.255766,23
28000,42,24,2.262622,23
28000,43,24,2.294928,24
28000,44,24,1.945435,21
28000,45,24,2.336489,24
28000,46,24,2.032352,23
28000,47,24,1.805639,24
28000,48,24,2.264765,24
28000,49,24,2.121266,23
28000,50,24,2.373488,23
29000,1,24,2.280004,1
29000,2,24,2.019670,2
29000,3,24,2.521591,8
29000,4,24,2.651603,11
29000,5,24,2.431731,13
29000,6,24,2.212886,13
29000,7,24,2.302402,21
29000,8,24,2.148568,23
29000,9,24,2.246132,14
29000,10,24,2.211147,20
29000,11,24,2.301428,23
29000,12,24,2.732347,22
29000,13,24,2.192841,24
29000,14,24,2.257040,22
29000,15,24,2.018226,23
29000,16,24,2.123880,22
29000,17,24,2.370827,24
29000,18,24,2.515542,22
29000,19,24,2.499653,24
29000,20,24,2.083682,21
29000,21,24,2.568654,24
29000,22,24,2.006000,23
29000,23,24,2.504282,24
29000,24,24,1.887253,24
29000,25,24,2.584344,23
29000,26,24,2.335954,24
29000,27,24,2.141146,23
29000,28,24,2.283757,24
29000,29,24,2.341336,23
29000,30,24,2.360745,24
29000,31,24,2.452252,23
29000,32,24,2.291404,24
29000,33,24,2.253570,24
29000,34,24,2.488899,24
29000,35,24,2.337303,24
29000,36,24,2.510410,23
29000,37,24,2.258344,23
29000,38,24,2.270089,23
29000,39,24,2.269141,23
29000,40,24,2.421050,24
29000,41,24,2.395385,23
29000,42,24,2.207300,24
29000,43,24,2.537263,24
29000,44,24,2.344652,23
29000,45,24,2.148762,24
29000,46,24,2.497647,24
29000,47,24,2.601878,23
29000,48,24,2.276606,22
29000,49,24,2.172992,22
29000,50,24,2.602501,24
30000,1,24,2.383691,1
30000,2,24,2.159142,3
30000,3,24,2.455470,6
30000,4,24,2.497725,9
30000,5,24,2.573594,11
30000,6,24,2.828604,18
30000,7,24,2.538415,20
30000,8,24,2.590352,17
30000,9,24,2.495261,21
30000,10,24,2.503846,21
30000,11,24,2.367329,22
30000,12,24,2.489342,23
30000,13,24,2.514644,23
30000,14,24,2.524844,23
30000,15,24,2.417417,24
30000,16,24,2.751099,23
30000,17,24,2.740732,24
30000,18,24,2.652576,21
30000,19,24,2.451021,23
30000,20,24,2.742845,24
30000,21,24,2.704234,24
30000,22,24,2.391070,23
30000,23,24,2.225686,24
30000,24,24,2.403042,24
30000,25,24,2.455819,24
30000,26,24,2.612187,24
30000,27,24,2.743359,24
30000,28,24,2.600516,24
30000,29,24,2.294507,22
30000,30,24,2.122469,22
30000,31,24,2.377303,23
30000,32,24,2.360245,24
30000,33,24,2.480416,24
30000,34,24,2.346462,22
30000,35,24,2.543738,24
30000,36,24,2.349205,23
30000,37,24,2.607383,22
30000,38,24,2.731470,23
30000,39,24,2.511630,23
30000,40,24,2.648242,24
30000,41,24,2.730074,24
30000,42,24,2.497542,23
30000,43,24,2.268671,23
30000,44,24,2.598060,23
30000,45,24,2.394942,24
30000,46,24,2.580164,23
30000,47,24,2.357043,23
30000,48,24,2.275357,24
30000,49,24,2.670444,24
30000,50,24,2.531190,24
31000,1,24,2.402271,1
31000,2,24,2.613635,4
31000,3,24,2.385534,6
31000,4,24,2.583797,8
31000,5,24,2.758933,17
31000,6,24,2.609555,15
31000,7,24,2.572290,19
31000,8,24,2.366647,22
31000,9,24,2.265152,23
31000,10,24,2.750995,24
31000,11,24,2.827375,22
31000,12,24,2.543160,23
31000,13,24,2.399658,23
31000,14,24,2.705178,23
31000,15,24,2.815409,23
31000,16,24,2.552537,23
31000,17,24,2.668923,24
31000,18,24,2.489054,22
31000,19,24,2.486457,22
31000,20,24,2.756452,24
31000,21,24,2.720603,24
31000,22,24,2.839504,24
31000,23,24,2.996459,24
31000,24,24,2.639852,23
31000,25,24,2.431710,20
31000,26,24,2.596157,23
31000,27,24,2.463991,23
31000,28,24,2.623879,24
31000,29,24,2.812651,22
31000,30,24,2.335034,23
31000,31,24,2.384933,24
31000,32,24,2.656051,24
31000,33,24,3.093360,23
31000,34,24,2.496847,21
31000,35,24,2.841784,22
31000,36,24,2.489607,23
31000,37,24,2.543086,24
31000,38,24,2.794938,24
31000,39,24,2.411482,24
31000,40,24,2.512187,24
31000,41,24,2.323467,24
31000,42,24,2.546154,24
31000,43,24,2.669773,24
31000,44,24,2.790003,23
31000,45,24,2.713465,24
31000,46,24,2.900136,23
31000,47,24,2.099193,22
31000,48,24,2.871586,24
31000,49,24,2.756792,22
31000,50,24,2.446524,24
32000,1,24,2.614818,1
32000,2,24,2.668990,2
32000,3,24,2.842054,5
32000,4,24,2.858864,14
32000,5,24,2.616899,16
32000,6,24,2.858889,15
32000,7,24,2.615791,18
32000,8,24,2.376557,17
32000,9,24,3.058626,24
32000,10,24,2.825298,18
32000,11,24,3.099844,21
32000,12,24,3.227083,19
32000,13,24,2.564273,24
32000,14,24,3.027920,23
32000,15,24,2.796148,21
32000,16,24,2.807157,24
32000,17,24,2.587558,20
32000,18,24,2.727482,22
32000,19,24,2.661910,24
32000,20,24,2.613401,23
32000,21,24,2.613353,23
32000,22,24,2.551213,24
32000,23,24,2.685025,23
32000,24,24,2.911423,23
32000,25,24,2.588088,24
32000,26,24,2.684447,24
32000,27,24,2.607104,23
32000,28,24,2.737861,24
32000,29,24,3.038965,24
32000,30,24,2.895159,24
32000,31,24,2.405794,23
32000,32,24,2.950271,21
32000,33,24,2.914917,23
32000,34,24,2.900651,24
32000,35,24,2.894824,23
32000,36,24,2.531226,24
32000,37,24,2.746100,24
32000,38,24,2.746461,23
32000,39,24,2.709512,24
32000,40,24,3.281586,24
32000,41,24,2.952787,24
32000,42,24,2.833965,22
32000,43,24,2.859439,23
32000,44,24,2.899579,23
32000,45,24,3.183253,24
32000,46,24,2.977339,23
32000,47,24,2.888918,24
32000,48,24,2.347155,24
32000,49,24,2.700242,24
32000,50,24,2.982896,24
33000,1,24,3.178163,1
33000,2,24,2.593947,4
33000,3,24,2.765608,7
33000,4,24,3.011606,13
33000,5,24,2.852235,16
33000,6,24,2.778197,15
33000,7,24,2.679091,19
33000,8,24,2.815368,17
33000,9,24,3.195541,23
33000,10,24,3.188963,22
33000,11,24,2.763596,23
33000,12,24,3.331794,17
33000,13,24,2.756230,23
33000,14,24,2.862875,22
33000,15,24,3.235613,23
33000,16,24,2.511559,23
33000,17,24,3.183472,24
33000,18,24,2.564817,19
33000,19,24,2.911006,21
33000,20,24,2.454964,23
33000,21,24,3.030015,23
33000,22,24,2.572678,22
33000,23,24,3.330804,24
33000,24,24,2.756390,23
33000,25,24,2.849694,24
33000,26,24,2.728421,23
33000,27,24,2.817000,24
33000,28,24,3.006689,23
33000,29,24,3.167677,24
33000,30,24,2.485845,23
33000,31,24,2.960071,23
33000,32,24,3.251192,24
33000,33,24,2.787717,23
33000,34,24,2.959737,22
33000,35,24,3.026917,24
33000,36,24,2.877848,23
33000,37,24,2.564751,24
33000,38,24,3.861116,23
33000,39,24,2.979743,23
33000,40,24,3.141157,23
33000,41,24,3.093500,24
33000,42,24,2.954859,22
33000,43,24,2.851928,23
33000,44,24,2.910747,23
33000,45,24,2.932241,24
33000,46,24,3.043046,23
33000,47,24,2.605311,24
33000,48,24,2.763782,23
33000,49,24,2.939129,24
33000,50,24,3.233708,24
34000,1,24,3.078113,1
34000,2,24,3.082537,4
34000,3,24,3.265918,7
34000,4,24,2.846179,11
34000,5,24,3.110698,13
34000,6,24,3.343448,14
34000,7,24,3.155243,17
34000,8,24,2.929129,20
34000,9,24,3.082832,12
34000,10,24,3.292404,21
34000,11,24,2.923829,24
34000,12,24,2.876555,24
34000,13,24,3.136263,24
34000,14,24,2.945657,21
34000,15,24,3.336417,24
34000,16,24,3.091011,22
34000,17,24,2.894345,23
34000,18,24,3.159000,24
34000,19,24,3.403724,22
34000,20,24,3.259824,24
34000,21,24,3.163895,23
34000,22,24,2.577377,22
34000,23,24,3.123797,23
34000,24,24,2.861265,23
34000,25,24,3.298066,24
34000,26,24,3.513423,24
34000,27,24,3.284731,22
34000,28,24,2.829110,23
34000,29,24,2.987388,24
34000,30,24,3.034949,23
34000,31,24,3.450837,24
34000,32,24,3.145439,24
34000,33,24,3.332233,23
34000,34,24,2.664829,24
34000,35,24,3.096440,22
34000,36,24,3.098833,24
34000,37,24,3.364874,21
34000,38,24,3.040445,22
34000,39,24,3.078439,24
34000,40,24,3.255798,24
34000,41,24,2.903227,24
34000,42,24,3.033195,22
34000,43,24,2.980028,23
34000,44,24,2.854801,23
34000,45,24,2.946729,21
34000,46,24,2.528966,24
34000,47,24,3.615371,23
34000,48,24,3.375883,24
34000,49,24,2.533751,24
34000,50,24,3.273254,24
35000,1,24,2.683003,1
35000,2,24,3.140808,2
35000,3,24,3.281973,5
35000,4,24,3.301709,11
35000,5,24,3.504353,16
35000,6,24,3.449275,20
35000,7,24,3.233326,18
35000,8,24,3.202125,20
35000,9,24,2.993690,20
35000,10,24,2.958479,22
35000,11,24,3.467838,23
35000,12,24,3.205636,21
35000,13,24,3.173807,21
35000,14,24,3.315441,22
35000,15,24,3.217946,23
35000,16,24,3.297009,23
35000,17,24,3.141136,22
35000,18,24,3.154195,24
35000,19,24,3.081685,24
35000,20,24,2.803446,24
35000,21,24,2.792468,24
35000,22,24,3.118777,24
35000,23,24,3.382385,22
35000,24,24,3.301845,23
35000,25,24,3.026703,24
35000,26,24,3.437160,23
35000,27,24,3.410276,23
35000,28,24,3.440992,23
35000,29,24,3.471977,23
35000,30,24,3.706645,23
35000,31,24,3.010599,22
35000,32,24,3.464749,24
35000,33,24,3.134667,23
35000,34,24,3.589254,24
35000,35,24,3.046603,23
35000,36,24,3.327204,23
35000,37,24,3.279943,24
35000,38,24,3.176214,23
35000,39,24,3.330017,24
35000,40,24,3.583250,24
35000,41,24,3.440976,24
35000,42,24,3.461337,24
35000,43,24,3.403473,24
35000,44,24,3.337981,24
35000,45,24,3.156040,24
35000,46,24,2.905607,22
35000,47,24,3.397442,24
35000,48,24,3.223112,24
35000,49,24,3.247620,24
35000,50,24,3.186958,24
36000,1,24,3.092153,1
36000,2,24,3.174627,3
36000,3,24,3.079582,8
36000,4,24,3.628375,11
36000,5,24,3.606961,12
36000,6,24,3.591875,19
36000,7,24,3.383691,15
36000,8,24,2.936218,19
36000,9,24,2.938704,21
36000,10,24,3.142520,19
36000,11,24,3.243563,22
36000,12,24,4.021315,20
36000,13,24,3.677393,24
36000,14,24,3.463426,22
36000,15,24,3.364234,23
36000,16,24,3.274487,21
36000,17,24,2.946799,22
36000,18,24,3.547021,22
36000,19,24,3.248024,23
36000,20,24,3.557467,23
36000,21,24,3.296340,22
36000,22,24,3.215145,22
36000,23,24,3.144750,23
36000,24,24,3.442351,24
36000,25,24,3.064823,24
36000,26,24,2.953282,23
36000,27,24,3.638994,22
36000,28,24,3.420235,23
36000,29,24,3.745109,22
36000,30,24,3.149595,23
36000,31,24,3.175200,24
36000,32,24,3.325661,24
36000,33,24,3.327423,22
36000,34,24,3.456524,24
36000,35,24,3.459768,22
36000,36,24,3.358622,23
36000,37,24,3.411170,24
36000,38,24,2.894990,24
36000,39,24,3.118387,22
36000,40,24,3.975593,23
36000,41,24,3.566709,23
36000,42,24,3.147570,23
36000,43,24,3.221971,23
36000,44,24,3.920200,23
36000,45,24,3.126317,23
36000,46,24,3.615823,24
36000,47,24,3.144856,23
36000,48,24,3.023340,23
36000,49,24,3.406364,23
36000,50,24,3.417998,24
37000,1,24,3.350523,1
37000,2,24,3.867596,3
37000,3,24,3.700232,7
37000,4,24,3.590311,11
37000,5,24,3.883785,14
37000,6,24,3.340496,17
37000,7,24,3.689770,20
37000,8,24,3.893973,15
37000,9,24,3.647191,19
37000,10,24,3.692134,21
37000,11,24,3.721479,22
37000,12,24,3.404902,23
37000,13,24,3.299901,22
37000,14,24,4.061904,23
37000,15,24,3.809342,23
37000,16,24,2.938044,23
37000,17,24,3.611650,21
37000,18,24,3.591258,23
37000,19,24,3.341368,23
37000,20,24,3.870825,22
37000,21,24,3.618545,23
37000,22,24,3.512274,24
37000,23,24,3.243296,24
37000,24,24,3.146868,24
37000,25,24,4.180750,24
37000,26,24,3.471986,24
37000,27,24,3.524073,24
37000,28,24,3.739833,24
37000,29,24,4.182184,23
37000,30,24,3.808708,24
37000,31,24,3.435148,20
37000,32,24,3.548478,24
37000,33,24,3.445662,23
37000,34,24,4.094118,22
37000,35,24,4.878448,24
37000,36,24,4.297124,24
37000,37,24,3.253867,23
37000,38,24,3.036982,23
37000,39,24,3.552860,23
37000,40,24,4.097558,22
37000,41,24,3.632926,23
37000,42,24,3.839631,23
37000,43,24,3.667941,23
37000,44,24,3.320728,24
37000,45,24,3.569613,23
37000,46,24,3.652972,23
37000,47,24,3.329679,24
37000,48,24,3.578319,24
37000,49,24,3.919754,24
37000,50,24,3.399826,24
38000,1,24,3.407952,1
38000,2,24,3.491548,2
38000,3,24,3.826354,4
38000,4,24,4.040684,10
38000,5,24,4.286872,13
38000,6,24,4.007072,14
38000,7,24,3.515386,14
38000,8,24,4.047268,22
38000,9,24,3.428931,20
38000,10,24,3.589962,23
38000,11,24,3.773238,20
38000,12,24,4.048811,23
38000,13,24,3.852809,21
38000,14,24,4.112524,21
38000,15,24,3.442748,22
38000,16,24,4.141624,24
38000,17,24,4.439525,23
38000,18,24,4.113595,23
38000,19,24,3.252946,23
38000,20,24,3.543202,23
38000,21,24,4.072058,24
38000,22,24,4.016120,24
38000,23,24,3.596088,24
38000,24,24,3.789911,24
38000,25,24,3.335830,24
38000,26,24,4.203195,24
38000,27,24,3.819597,24
38000,28,24,3.615949,23
38000,29,24,3.821004,24
38000,30,24,3.469099,24
38000,31,24,4.029833,24
38000,32,24,3.464723,24
38000,33,24,4.281564,24
38000,34,24,3.955319,22
38000,35,24,3.843181,23
38000,36,24,4.294142,24
38000,37,24,3.818106,23
38000,38,24,3.823361,24
38000,39,24,4.139559,24
38000,40,24,4.036541,23
38000,41,24,3.805820,24
38000,42,24,3.285381,23
38000,43,24,3.580457,24
38000,44,24,4.286852,24
38000,45,24,3.878105,24
38000,46,24,3.896444,23
38000,47,24,3.648916,23
38000,48,24,4.392924,24
38000,49,24,3.488309,24
38000,50,24,3.974330,23
39000,1,24,3.269680,1
39000,2,24,3.924278,3
39000,3,24,4.219753,8
39000,4,24,3.962506,9
39000,5,24,3.884663,14
39000,6,24,3.950651,17
39000,7,24,3.625451,13
39000,8,24,4.073353,17
39000,9,24,3.616105,20
39000,10,24,4.063689,19
39000,11,24,4.106095,22
39000,12,24,3.666244,22
39000,13,24,4.328341,20
39000,14,24,4.022982,22
39000,15,24,4.034412,24
39000,16,24,4.411408,22
39000,17,24,4.346867,24
39000,18,24,3.771923,23
39000,19,24,3.747812,22
39000,20,24,3.949843,24
39000,21,24,4.213317,23
39000,22,24,3.973713,22
39000,23,24,3.994596,23
39000,24,24,4.038354,24
39000,25,24,4.308422,24
39000,26,24,4.118481,23
39000,27,24,3.640085,24
39000,28,24,3.899886,24
39000,29,24,4.087804,23
39000,30,24,4.170833,22
39000,31,24,4.015502,24
39000,32,24,3.529803,24
39000,33,24,3.671080,23
39000,34,24,4.144456,23
39000,35,24,4.084477,23
39000,36,24,4.842048,24
39000,37,24,3.897752,24
39000,38,24,3.654459,24
39000,39,24,3.652432,22
39000,40,24,3.656473,23
39000,41,24,3.862812,22
39000,42,24,4.256457,24
39000,43,24,3.457043,23
39000,44,24,4.355255,24
39000,45,24,3.955858,24
39000,46,24,3.654008,22
39000,47,24,3.557966,23
39000,48,24,4.243861,23
39000,49,24,3.891973,23
39000,50,24,3.742848,24
40000,1,24,3.861465,1
40000,2,24,4.023894,2
40000,3,24,3.459084,3
40000,4,24,4.119637,9
40000,5,24,4.342517,14
40000,6,24,3.745654,12
40000,7,24,4.276918,18
40000,8,24,4.314743,15
40000,9,24,4.198734,23
40000,10,24,4.468716,23
40000,11,24,4.233193,21
40000,12,24,4.159378,21
40000,13,24,4.091849,17
40000,14,24,3.985969,24
40000,15,24,4.412838,23
40000,16,24,4.631944,21
40000,17,24,4.001291,22
40000,18,24,3.847418,23
40000,19,24,4.119846,24
40000,20,24,4.033543,22
40000,21,24,3.926441,23
40000,22,24,4.092638,23
40000,23,24,4.175397,23
40000,24,24,4.398379,24
40000,25,24,4.088154,23
40000,26,24,4.007407,24
40000,27,24,4.350807,22
40000,28,24,4.200225,24
40000,29,24,4.498788,24
40000,30,24,4.895998,24
40000,31,24,4.097004,22
40000,32,24,4.156257,22
40000,33,24,4.005569,23
40000,34,24,3.975851,24
40000,35,24,3.710480,23
40000,36,24,3.816458,24
