n_filmes,n_categorias,t_restante,t_execucao,v_filmes
5000,2,14,0.000190,4
5000,3,13,0.000183,5
5000,4,2,0.000206,9
5000,5,0,0.000232,10
5000,6,0,0.000244,13
5000,7,0,0.000245,15
5000,8,0,0.000236,13
5000,9,0,0.000216,14
5000,10,0,0.000340,15
5000,11,0,0.000214,12
5000,12,0,0.000241,11
5000,13,0,0.000226,10
5000,14,0,0.000215,12
5000,15,0,0.000209,12
5000,16,0,0.000216,9
5000,17,0,0.000212,12
5000,18,0,0.000216,13
5000,19,0,0.000217,12
5000,20,0,0.000213,12
5000,21,0,0.000301,12
5000,22,0,0.000236,13
5000,23,0,0.000224,13
5000,24,0,0.000206,12
5000,25,0,0.000250,14
5000,26,0,0.000204,13
5000,27,0,0.000210,12
5000,29,0,0.000212,11
5000,30,0,0.000229,14
5000,31,0,0.000196,10
5000,32,0,0.000204,12
5000,33,0,0.000203,12
5000,34,0,0.000224,14
5000,35,0,0.000225,12
5000,36,0,0.000238,13
5000,37,0,0.000212,14
5000,38,0,0.000208,13
5000,39,0,0.000203,11
5000,40,0,0.000228,13
5000,41,0,0.000206,13
5000,42,0,0.000205,13
5000,43,0,0.000209,12
5000,44,0,0.000231,13
5000,45,0,0.000229,14
5000,46,0,0.000204,11
5000,47,0,0.000231,11
5000,48,0,0.000220,15
5000,49,0,0.000203,13
5000,50,0,0.000232,13
6000,1,21,0.000219,1
6000,2,16,0.000234,3
6000,3,13,0.000223,5
6000,4,7,0.000243,7
6000,5,0,0.000285,9
6000,6,0,0.000292,11
6000,7,0,0.000253,10
6000,8,0,0.000276,10
6000,9,0,0.000278,12
6000,10,0,0.000236,8
6000,11,0,0.000246,12
6000,12,0,0.000262,10
6000,13,0,0.000412,9
6000,14,0,0.000270,13
6000,15,0,0.000243,11
6000,16,0,0.000241,12
6000,17,0,0.000269,12
6000,18,0,0.000252,12
6000,19,0,0.000256,12
6000,20,0,0.000245,12
6000,21,0,0.000485,11
6000,22,0,0.000241,13
6000,23,0,0.000241,10
6000,24,0,0.000259,12
6000,25,0,0.000325,13
6000,26,0,0.000260,8
6000,27,0,0.000243,10
6000,28,0,0.000254,11
6000,29,0,0.000237,11
6000,30,0,0.000268,13
6000,31,0,0.000247,13
6000,32,0,0.000372,14
6000,33,0,0.000248,12
6000,34,0,0.000246,11
6000,35,0,0.000248,13
6000,36,0,0.000236,8
6000,37,0,0.000254,12
6000,38,0,0.000268,12
6000,39,0,0.000241,11
6000,40,0,0.000239,13
6000,41,0,0.000245,12
6000,43,0,0.000242,11
6000,44,0,0.000241,14
6000,45,0,0.000441,12
6000,46,0,0.000253,10
6000,47,0,0.000238,12
6000,48,0,0.000271,13
6000,49,0,0.000249,14
6000,50,0,0.000262,11
7000,1,20,0.000250,1
7000,2,17,0.000255,3
7000,3,3,0.000280,9
7000,4,1,0.000276,13
7000,5,0,0.000342,11
7000,6,0,0.000330,14
7000,7,0,0.000341,12
7000,8,0,0.000348,13
7000,9,0,0.000297,12
7000,10,0,0.000300,12
7000,11,0,0.000345,13
7000,12,0,0.000283,13
7000,13,0,0.000293,15
7000,14,0,0.000311,10
7000,15,0,0.000296,13
7000,16,0,0.000279,13
7000,17,0,0.000284,11
7000,18,0,0.000281,14
7000,19,0,0.000292,13
7000,20,0,0.000288,14
7000,21,0,0.000299,13
7000,22,0,0.000316,12
7000,23,0,0.000309,12
7000,24,0,0.000279,11
7000,25,0,0.000275,9
7000,26,0,0.000306,15
7000,27,0,0.000302,15
7000,28,0,0.000278,9
7000,29,0,0.000323,9
7000,30,0,0.000305,12
7000,31,0,0.000320,9
7000,32,0,0.000274,11
7000,33,0,0.000284,10
7000,34,0,0.000276,11
7000,35,0,0.000295,12
7000,36,0,0.000294,12
7000,37,0,0.000295,11
7000,38,0,0.000287,11
7000,39,0,0.000285,13
7000,40,0,0.000280,12
7000,41,0,0.000287,11
7000,42,0,0.000351,12
7000,43,0,0.000279,12
7000,44,0,0.000286,15
7000,45,0,0.000329,14
7000,46,0,0.000285,12
7000,47,0,0.000277,10
7000,48,0,0.000285,12
7000,49,0,0.000323,11
7000,50,0,0.000282,12
8000,1,23,0.000287,1
8000,2,11,0.000295,3
8000,3,10,0.000291,4
8000,4,3,0.000303,9
8000,5,0,0.000363,11
8000,6,0,0.000349,10
8000,7,0,0.000610,9
8000,8,0,0.000322,13
8000,9,0,0.000318,12
8000,10,0,0.000461,12
8000,11,0,0.000336,11
8000,12,0,0.000345,12
8000,13,0,0.000376,12
8000,14,0,0.000349,14
8000,15,0,0.000321,10
8000,16,0,0.000362,12
8000,17,0,0.000323,11
8000,18,0,0.000312,9
8000,19,0,0.000374,7
8000,20,0,0.000340,13
8000,21,0,0.000461,12
8000,22,0,0.000353,12
8000,23,0,0.000320,13
8000,24,0,0.000344,12
8000,26,0,0.000329,12
8000,27,0,0.000334,16
8000,28,0,0.000322,9
8000,29,0,0.000317,11
8000,30,0,0.000315,12
8000,31,0,0.000323,10
8000,32,0,0.000334,10
8000,33,0,0.000338,12
8000,34,0,0.000353,12
8000,35,0,0.000325,13
8000,36,0,0.000340,12
8000,37,0,0.000316,11
8000,38,0,0.000341,12
8000,39,0,0.000328,12
8000,40,0,0.000459,11
8000,41,0,0.000318,11
8000,42,0,0.000330,14
8000,43,0,0.000313,9
8000,44,0,0.000329,12
8000,45,0,0.000330,12
8000,46,0,0.000330,10
8000,47,0,0.000317,12
8000,48,0,0.000339,10
8000,49,0,0.000320,10
8000,50,0,0.000315,11
9000,1,22,0.000395,1
9000,2,16,0.000323,3
9000,3,7,0.000346,7
9000,4,7,0.000360,9
9000,5,0,0.000401,14
9000,6,0,0.000428,10
9000,7,0,0.000403,12
9000,8,0,0.000388,13
9000,9,0,0.000407,14
9000,10,0,0.000365,11
9000,11,0,0.000430,12
9000,12,0,0.000403,11
9000,13,0,0.000362,14
9000,14,0,0.000368,11
9000,15,0,0.000430,13
9000,16,0,0.000399,11
9000,17,0,0.000492,13
9000,18,0,0.000345,12
9000,19,0,0.000370,11
9000,20,0,0.000367,12
9000,21,0,0.000395,12
9000,22,0,0.000373,12
9000,23,0,0.000368,12
9000,24,0,0.000365,12
9000,25,0,0.000476,12
9000,26,0,0.000361,13
9000,27,0,0.000381,12
9000,28,0,0.000386,12
9000,29,0,0.000397,12
9000,30,0,0.000382,10
9000,31,0,0.000367,10
9000,32,0,0.000371,10
9000,33,0,0.000382,9
9000,34,0,0.000386,12
9000,35,0,0.000356,11
9000,36,0,0.000369,12
9000,37,0,0.000358,12
9000,38,0,0.000435,12
9000,39,0,0.000354,12
9000,40,0,0.000360,12
9000,41,0,0.000358,11
9000,42,0,0.000359,13
9000,43,0,0.000365,11
9000,44,0,0.000354,10
9000,45,0,0.000353,9
9000,46,0,0.000384,12
9000,47,0,0.000382,12
9000,48,0,0.000378,13
9000,49,0,0.000415,13
9000,50,0,0.000377,10
10000,1,22,0.000384,1
10000,2,17,0.000386,3
10000,3,4,0.000367,6
10000,4,1,0.000374,10
10000,5,0,0.000435,10
10000,6,0,0.000481,11
10000,7,0,0.000390,9
10000,8,0,0.000453,12
10000,9,0,0.000447,12
