n_filmes,n_categorias,t_restante,t_execucao,v_filmes
4000,48,0,0.000038,24
4000,49,0,0.000037,24
4000,50,0,0.000038,24
5000,1,23,0.000007,1
5000,2,20,0.000007,4
5000,3,19,0.000011,5
5000,4,15,0.000019,9
5000,5,4,0.000036,19
5000,6,3,0.000041,21
5000,7,0,0.000050,24
5000,8,7,0.000027,16
5000,9,0,0.000051,24
5000,10,0,0.000048,24
5000,11,0,0.000048,24
5000,12,0,0.000048,24
5000,13,0,0.000052,24
5000,14,0,0.000044,24
5000,15,0,0.000045,24
5000,16,0,0.000051,24
5000,17,0,0.000050,24
5000,18,0,0.000046,24
5000,19,0,0.000045,24
5000,20,0,0.000047,24
5000,21,0,0.000114,24
5000,22,0,0.000048,24
5000,23,0,0.000048,24
5000,24,0,0.000044,24
5000,25,0,0.000049,24
5000,26,0,0.000044,24
5000,27,0,0.000046,24
5000,28,0,0.000064,24
5000,29,0,0.000049,24
5000,30,0,0.000045,24
5000,31,0,0.000045,24
5000,32,0,0.000046,24
5000,33,0,0.000046,24
5000,34,0,0.000047,24
5000,35,0,0.000045,24
5000,36,0,0.000047,24
5000,37,0,0.000047,24
5000,38,0,0.000160,24
5000,39,0,0.000056,24
5000,40,0,0.000048,24
5000,41,0,0.000046,24
5000,42,0,0.000045,24
5000,43,0,0.000046,24
5000,44,0,0.000062,24
5000,45,0,0.000047,24
5000,46,0,0.000058,24
5000,47,0,0.000045,24
5000,48,0,0.000045,24
5000,49,0,0.000045,24
5000,50,0,0.000046,24
6000,1,23,0.000007,1
6000,2,21,0.000007,3
6000,3,19,0.000009,5
6000,4,17,0.000016,7
6000,5,10,0.000034,14
6000,6,7,0.000038,17
6000,7,0,0.000058,24
6000,8,0,0.000060,24
6000,9,0,0.000057,24
6000,10,0,0.000066,24
6000,11,0,0.000056,24
6000,12,0,0.000062,24
6000,13,0,0.000054,24
6000,14,0,0.000053,24
6000,15,0,0.000056,24
6000,16,0,0.000057,24
6000,17,0,0.000057,24
6000,18,0,0.000055,24
6000,19,0,0.000054,24
6000,20,0,0.000055,24
6000,21,0,0.000055,24
6000,22,0,0.000055,24
6000,23,0,0.000054,24
6000,24,0,0.000054,24
6000,25,0,0.000056,24
6000,26,0,0.000054,24
6000,27,0,0.000053,24
6000,28,0,0.000057,24
6000,29,0,0.000055,24
6000,30,0,0.000054,24
6000,31,0,0.000053,24
6000,32,0,0.000059,24
6000,33,0,0.000053,24
6000,34,0,0.000127,24
6000,35,0,0.000055,24
6000,36,0,0.000054,24
6000,37,0,0.000053,24
6000,38,0,0.000053,24
6000,39,0,0.000055,24
6000,40,0,0.000067,24
6000,41,0,0.000055,24
6000,42,0,0.000056,24
6000,43,0,0.000055,24
6000,44,0,0.000053,24
6000,45,0,0.000055,24
6000,46,0,0.000053,24
6000,47,0,0.000054,24
6000,48,0,0.000053,24
6000,49,0,0.000055,24
6000,50,0,0.000055,24
7000,1,23,0.000007,1
7000,2,21,0.000009,3
7000,3,15,0.000024,9
7000,4,11,0.000035,13
7000,5,8,0.000047,16
7000,6,2,0.000054,22
7000,7,2,0.000052,22
7000,8,0,0.000063,24
7000,9,0,0.000066,24
7000,10,0,0.000078,24
7000,11,0,0.000076,24
7000,12,0,0.000067,24
7000,13,0,0.000062,24
7000,14,0,0.000064,24
7000,15,0,0.000080,24
7000,16,0,0.000074,24
7000,17,0,0.000062,24
7000,18,0,0.000062,24
7000,19,0,0.000062,24
7000,20,0,0.000062,24
7000,21,0,0.000062,24
7000,22,0,0.000062,24
7000,23,0,0.000061,24
7000,24,0,0.000061,24
7000,25,0,0.000066,24
7000,26,0,0.000061,24
7000,27,0,0.000061,24
7000,28,0,0.000066,24
7000,29,0,0.000062,24
7000,30,0,0.000074,24
7000,31,0,0.000064,24
7000,32,0,0.000061,24
7000,33,0,0.000062,24
7000,34,0,0.000066,24
7000,35,0,0.000062,24
7000,36,0,0.000062,24
7000,37,0,0.000062,24
7000,38,0,0.000063,24
7000,39,0,0.000074,24
7000,40,0,0.000063,24
7000,41,0,0.000065,24
7000,42,0,0.000061,24
7000,43,0,0.000064,24
7000,44,0,0.000064,24
7000,45,0,0.000062,24
7000,46,0,0.000061,24
7000,47,0,0.000065,24
7000,48,0,0.000073,24
7000,49,0,0.000074,24
7000,50,0,0.000064,24
8000,1,23,0.000007,1
8000,2,21,0.000009,3
8000,3,20,0.000013,4
8000,4,15,0.000027,9
8000,5,8,0.000048,16
8000,6,0,0.000070,24
8000,7,0,0.000070,24
8000,8,0,0.000072,24
8000,9,0,0.000071,24
8000,10,0,0.000076,24
8000,11,0,0.000072,24
8000,12,0,0.000069,24
8000,13,0,0.000075,24
8000,14,0,0.000071,24
8000,15,0,0.000087,24
8000,16,0,0.000070,24
8000,17,0,0.000070,24
8000,18,0,0.000071,24
8000,19,0,0.000081,24
8000,20,0,0.000070,24
8000,21,0,0.000081,24
8000,22,0,0.000073,24
8000,23,0,0.000073,24
8000,24,0,0.000070,24
8000,25,0,0.000072,24
8000,26,0,0.000068,24
8000,27,0,0.000080,24
8000,28,0,0.000071,24
8000,29,0,0.000070,24
8000,30,0,0.000070,24
8000,31,0,0.000073,24
8000,32,0,0.000071,24
8000,33,0,0.000071,24
8000,34,0,0.000071,24
8000,35,0,0.000070,24
8000,36,0,0.000070,24
8000,37,0,0.000091,24
8000,38,0,0.000070,24
8000,39,0,0.000069,24
8000,40,0,0.000071,24
8000,41,0,0.000071,24
8000,42,0,0.000069,24
8000,43,0,0.000070,24
8000,44,0,0.000069,24
8000,45,0,0.000072,24
8000,46,0,0.000070,24
8000,47,0,0.000069,24
8000,48,0,0.000072,24
8000,49,0,0.000070,24
8000,50,0,0.000070,24
9000,1,23,0.000009,1
9000,2,21,0.000009,3
9000,3,17,0.000024,7
9000,4,15,0.000033,9
9000,5,9,0.000047,15
9000,6,4,0.000070,20
9000,7,8,0.000048,16
9000,8,0,0.000085,24
9000,9,0,0.000080,24
9000,10,0,0.000086,24
9000,11,0,0.000094,24
9000,12,0,0.000078,24
9000,13,0,0.000079,24
9000,14,0,0.000077,24
9000,15,0,0.000081,24
9000,16,0,0.000079,24
9000,17,0,0.000079,24
9000,18,0,0.000084,24
9000,19,0,0.000078,24
9000,20,0,0.000078,24
9000,21,0,0.000081,24
9000,22,0,0.000077,24
9000,23,0,0.000082,24
9000,24,0,0.000078,24
9000,25,0,0.000078,24
9000,26,0,0.000079,24
9000,27,0,0.000077,24
9000,28,0,0.000157,24
9000,29,0,0.000080,24
9000,30,0,0.000077,24
