n_filmes,n_categorias,t_restante,t_execucao,v_filmes
33000,20,24,3.284906,3
33000,20,24,2.834477,3
33000,20,24,2.311883,3
33000,20,24,2.673656,3
34000,20,24,3.321314,24
34000,20,24,3.099257,24
34000,20,24,3.398724,23
34000,20,24,3.412328,23
34000,20,24,3.359070,12
34000,20,24,2.691045,8
34000,20,24,3.032725,5
34000,20,24,3.688840,4
34000,20,24,3.084371,3
34000,20,24,3.082810,3
34000,20,24,2.883167,3
34000,20,24,2.840692,3
35000,20,24,3.719538,24
35000,20,24,3.182272,23
35000,20,24,3.641359,23
35000,20,24,3.855942,21
35000,20,24,2.626577,12
35000,20,24,3.498138,7
35000,20,24,2.826373,5
35000,20,24,3.178167,4
35000,20,24,3.061309,4
35000,20,24,3.331710,3
35000,20,24,3.097453,3
35000,20,24,3.238243,3
36000,20,24,3.906700,24
36000,20,24,2.947355,22
36000,20,24,3.649418,23
36000,20,24,4.067034,19
36000,20,24,3.039933,12
36000,20,24,3.499507,7
36000,20,24,3.706599,4
36000,20,24,3.392725,4
36000,20,24,3.550981,4
36000,20,24,3.044655,3
36000,20,24,3.558370,3
36000,20,24,3.148055,3
37000,20,24,3.241746,24
37000,20,24,4.110967,21
37000,20,24,3.759154,24
37000,20,24,4.059805,21
37000,20,24,3.245466,12
37000,20,24,3.630985,9
37000,20,24,3.204754,5
37000,20,24,3.761748,4
37000,20,24,4.073581,3
37000,20,24,3.774747,3
37000,20,24,3.771680,3
37000,20,24,3.548797,3
38000,20,24,3.522527,24
38000,20,24,3.583382,24
38000,20,24,4.417730,24
38000,20,24,4.599534,22
38000,20,24,3.578675,11
38000,20,24,4.269573,7
38000,20,24,3.300056,5
38000,20,24,3.593766,4
38000,20,24,3.380066,4
38000,20,24,3.986395,3
38000,20,24,3.835119,3
38000,20,24,3.471043,3
39000,20,24,3.664878,24
39000,20,24,3.962729,23
39000,20,24,4.455652,24
39000,20,24,4.288170,19
39000,20,24,4.077777,12
39000,20,24,3.282973,9
39000,20,24,3.171445,5
39000,20,24,3.087746,4
39000,20,24,3.690368,4
39000,20,24,3.318774,3
39000,20,24,3.834593,3
39000,20,24,3.634095,3
40000,20,24,4.457763,21
40000,20,24,3.997854,24
40000,20,24,3.874471,22
40000,20,24,4.690809,21
40000,20,24,3.967132,11
40000,20,24,3.544526,6
40000,20,24,3.762996,5
40000,20,24,4.040437,4
40000,20,24,4.101340,4
40000,20,24,3.682111,3
40000,20,24,3.475775,3
40000,20,24,3.760848,3
41000,20,24,4.582152,23
41000,20,24,4.798085,21
41000,20,24,5.210988,21
41000,20,24,4.688344,22
41000,20,24,4.226790,14
41000,20,24,4.218583,10
41000,20,24,4.487431,4
41000,20,24,4.327372,4
41000,20,24,4.260440,4
41000,20,24,4.088959,3
41000,20,24,3.837103,3
41000,20,24,4.651776,3
42000,20,24,5.113919,24
42000,20,24,4.873605,24
42000,20,24,5.348960,23
42000,20,24,5.858774,22
42000,20,24,4.701677,14
42000,20,24,5.494348,8
42000,20,24,4.758558,4
42000,20,24,4.469479,4
42000,20,24,4.925370,3
42000,20,24,5.327470,3
42000,20,24,4.630743,3
42000,20,24,5.044497,3
43000,20,24,6.276285,24
43000,20,24,5.680700,24
43000,20,24,5.982222,23
43000,20,24,6.629649,22
43000,20,24,5.723817,12
43000,20,24,5.272236,7
43000,20,24,6.301763,5
43000,20,24,5.561698,4
43000,20,24,5.764000,4
43000,20,24,5.535057,3
43000,20,24,4.957221,3
43000,20,24,6.107945,3
44000,20,24,6.094224,24
44000,20,24,5.736483,24
44000,20,24,6.268474,24
44000,20,24,6.129721,23
44000,20,24,5.887102,15
44000,20,24,6.154369,8
44000,20,24,6.168799,6
44000,20,24,5.988602,4
44000,20,24,5.705905,4
44000,20,24,6.124810,3
44000,20,24,5.078897,3
44000,20,24,5.795997,2
45000,20,24,6.191049,23
45000,20,24,5.761654,24
45000,20,24,6.452831,23
45000,20,24,6.765383,20
45000,20,24,7.438047,13
45000,20,24,5.746565,8
45000,20,24,6.131538,5
45000,20,24,6.355549,4
45000,20,24,7.482093,4
45000,20,24,6.270448,3
45000,20,24,6.398063,3
45000,20,24,5.264022,3
46000,20,24,7.902968,24
46000,20,24,7.156335,24
46000,20,24,6.038762,21
46000,20,24,7.742495,20
46000,20,24,7.163622,12
46000,20,24,5.580924,8
46000,20,24,6.112150,6
46000,20,24,5.803542,4
46000,20,24,8.368368,3
46000,20,24,6.471466,3
46000,20,24,5.063905,3
46000,20,24,5.019854,3
47000,20,24,8.259622,24
47000,20,24,5.657528,23
47000,20,24,6.618008,23
47000,20,24,7.381383,24
47000,20,24,7.352067,11
47000,20,24,6.521596,7
47000,20,24,5.980670,6
47000,20,24,6.238095,4
47000,20,24,7.655780,4
47000,20,24,6.479375,3
47000,20,24,5.896753,3
47000,20,24,5.886327,3
48000,20,24,10.226314,24
48000,20,24,6.698938,21
48000,20,24,6.537033,24
48000,20,24,8.616281,22
48000,20,24,8.222012,13
48000,20,24,4.232089,8
48000,20,24,6.388670,5
48000,20,24,7.343509,4
48000,20,24,8.098653,3
48000,20,24,6.087483,3
48000,20,24,6.342828,3
48000,20,24,7.020520,3
49000,20,24,9.656109,24
49000,20,24,6.240700,24
49000,20,24,6.659098,23
49000,20,24,7.837455,18
49000,20,24,5.710453,10
49000,20,24,7.412726,8
49000,20,24,6.350029,5
49000,20,24,6.938173,4
49000,20,24,6.558256,3
49000,20,24,5.467360,3
49000,20,24,4.807148,3
49000,20,24,4.706155,3
